customerID,gender,Usia >65 Tahun (SeniorCitizen),Memiliki Pasangan (Partner),Memiliki Tanggungan (Dependents),Lama Berlangganan (tenure),Layanan Telepon (PhoneService),Memiliki Beberapan Layanan Telepon (MultipleLines),Jenis Layanan Internet (InternetService),Memiliki Keamanan Online (OnlineSecurity), Memiliki Backup Online (OnlineBackup),Memiliki Perlindungan Perangkat (DeviceProtection),Memiliki Dukungan Teknis (TechSupport),Layanan Streaming TV (StreamingTV), Layanan Streaming Film (StreamingMovies),Jenis Kontrak Pelanggan (Contract),Tagihan Paperless (PaperlessBilling),Metode Pembayaran (PaymentMethod),Jumlah Tagihan per Bulan (MonthlyCharges),Total Tagihan Selama Menjadi Pelanggan (TotalCharges),Churn
ID328D3C,Male,1,Yes,Yes,7,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,31.94,6015.41,Yes
IDE53BF0,Female,1,No,Yes,36,No,No phone service,DSL,No,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),77.36,3750.19,No
ID0F1672,Male,1,Yes,No,26,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.36,157.46,No
ID43C341,Male,1,Yes,No,44,No,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),54.34,4354.68,Yes
IDCA2B41,Male,1,No,Yes,3,No,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,Two year,No,Credit card (automatic),51.85,5008.98,No
ID1BC60D,Male,1,No,Yes,36,No,No,No,Yes,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,112.94,7850.04,No
ID92BC39,Female,0,No,Yes,70,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,94.25,345.53,Yes
ID458043,Male,0,Yes,Yes,32,Yes,No,DSL,Yes,No,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,33.38,4106.53,No
ID4A741F,Male,1,Yes,Yes,30,Yes,No,No,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,67.6,803.27,Yes
ID87E830,Male,1,Yes,No,54,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,51.82,1208.99,No
ID765813,Male,0,Yes,Yes,11,No,Yes,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),117.79,4891.5,Yes
IDF6359A,Female,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Electronic check,117.8,1867.91,No
ID5CF12D,Female,0,Yes,Yes,71,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),51.95,5998.41,Yes
ID73297B,Male,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.21,4123.31,No
ID93C445,Male,1,No,No,56,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,79.94,1761.34,No
ID25960B,Male,0,Yes,Yes,37,No,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,67.93,3960.46,Yes
IDCC85A5,Male,1,No,No,59,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,41.31,27.04,Yes
IDB8DF11,Male,1,No,No,18,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),86.04,6904.67,Yes
IDB6C2B2,Male,1,Yes,No,55,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),53.41,121.17,No
ID7F062C,Female,0,Yes,No,13,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,85.37,75.94,Yes
ID7B8646,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),58.37,4899.8,No
ID4EA895,Female,1,Yes,No,9,Yes,No phone service,No,No internet service,No,Yes,No,No,Yes,One year,No,Electronic check,90.02,7788.7,Yes
IDA2839B,Female,1,Yes,Yes,63,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),86.78,6850.35,No
ID847EEB,Male,1,No,No,63,No,No phone service,No,Yes,No,No,Yes,Yes,No internet service,Two year,No,Mailed check,70.88,2031.11,No
IDD28D06,Female,0,Yes,No,61,No,No,No,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),90.47,1589.4,Yes
ID21F43B,Female,1,No,Yes,67,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.1,5016.38,No
ID850725,Female,0,No,Yes,42,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),31.61,6584.65,Yes
ID83AE4D,Female,1,No,Yes,58,No,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),38.21,2909.39,Yes
IDD94964,Female,1,No,Yes,51,No,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,One year,No,Electronic check,44.6,3470.19,Yes
ID8A12B4,Female,1,No,No,18,No,Yes,No,Yes,No internet service,Yes,No,Yes,No internet service,One year,No,Electronic check,26.32,941.61,No
ID41C9C5,Male,0,Yes,No,20,No,No phone service,DSL,Yes,Yes,No internet service,No,Yes,No,One year,No,Bank transfer (automatic),91.14,1239.55,No
IDC94CDA,Female,0,Yes,No,21,No,No phone service,No,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),56.74,4555.45,No
ID72CF1C,Female,1,Yes,No,8,Yes,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,29.35,839.2,No
ID22D5E0,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,102.0,1632.33,Yes
ID87A581,Male,1,No,No,72,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,No internet service,One year,No,Bank transfer (automatic),88.37,1892.72,No
ID866748,Female,0,No,No,26,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,65.22,3562.52,Yes
ID8EDFFD,Male,0,Yes,Yes,16,No,No,DSL,No,Yes,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),44.74,383.98,No
IDBD87CA,Female,0,No,No,43,No,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.17,4008.17,No
ID865057,Male,1,Yes,No,44,No,Yes,Fiber optic,No,No,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,65.84,7430.82,No
IDAB38FF,Male,0,Yes,No,7,No,No,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),108.52,215.22,No
ID62B078,Female,0,Yes,No,17,No,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,No,Two year,Yes,Electronic check,38.84,5055.26,Yes
ID04154E,Female,1,No,Yes,32,Yes,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),76.87,6690.02,No
ID90470B,Male,1,No,Yes,0,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),116.17,2513.44,Yes
ID4AFDDE,Female,1,No,Yes,5,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,Two year,No,Electronic check,83.71,1069.52,Yes
IDFA77DC,Male,1,No,Yes,40,Yes,No phone service,DSL,No internet service,No internet service,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),64.0,365.85,No
IDC00E2B,Male,0,Yes,Yes,54,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,91.64,5158.35,No
IDD26D0A,Male,0,No,No,4,No,No phone service,No,No,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,102.46,4426.83,Yes
ID018F39,Male,0,No,No,58,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,79.05,1849.77,No
ID0DD5BE,Male,0,No,Yes,17,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),107.18,6656.31,No
ID9F8F6D,Female,0,Yes,Yes,48,No,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,No,One year,No,Credit card (automatic),71.46,5889.34,Yes
IDA1D8B1,Male,1,Yes,Yes,64,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,103.0,2225.9,No
ID74382B,Male,0,No,No,53,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),115.2,6031.84,No
IDD04559,Female,0,No,Yes,60,Yes,No phone service,No,Yes,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Credit card (automatic),70.12,1975.05,No
IDB9711B,Male,0,No,No,7,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,80.5,5408.63,Yes
ID29FCC3,Female,1,No,No,2,No,No,No,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),80.95,965.99,Yes
ID51B3DA,Female,1,Yes,No,24,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,98.14,5544.07,Yes
IDE3C20B,Female,0,No,No,68,No,No phone service,DSL,No,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),102.3,1925.42,No
ID22533E,Male,1,No,Yes,54,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,22.72,4588.31,No
ID24B479,Male,1,No,No,39,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),93.34,1396.26,Yes
ID5A7AD0,Male,1,Yes,No,49,No,No phone service,Fiber optic,No,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.38,5813.22,No
IDD683B5,Female,1,Yes,Yes,32,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Electronic check,90.04,505.82,Yes
IDCC3B8D,Male,1,No,No,17,No,No phone service,DSL,Yes,No,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),91.37,1340.03,Yes
IDC1C470,Female,1,No,No,56,Yes,No,No,No,Yes,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,24.14,1489.41,No
ID1A2295,Male,1,No,No,15,No,Yes,No,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.2,349.92,Yes
ID690BAD,Female,0,No,Yes,37,No,No,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),101.82,5965.2,No
ID065A1E,Male,0,No,No,40,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Mailed check,113.4,7848.0,No
ID4720C7,Male,1,Yes,No,6,Yes,Yes,No,No,No,Yes,No internet service,No,Yes,One year,No,Electronic check,42.95,6231.61,No
ID966D45,Male,0,Yes,Yes,52,No,Yes,No,No,No,Yes,No,No,No internet service,One year,Yes,Mailed check,77.92,6887.84,Yes
ID5A4FEC,Female,0,Yes,Yes,62,Yes,No,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),100.43,67.94,No
IDE86CF6,Female,1,No,No,31,No,No,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,95.24,960.6,No
ID08EEFF,Male,0,Yes,No,37,No,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,81.89,4480.98,No
ID3FC25F,Male,1,Yes,Yes,21,Yes,No,No,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,21.87,7823.39,No
IDF4CC72,Female,1,Yes,No,15,No,No,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),92.39,5292.49,Yes
ID02E413,Female,1,No,Yes,51,No,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),97.32,3005.61,Yes
ID313AD5,Female,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No,One year,Yes,Electronic check,92.28,1186.27,No
ID757ABE,Male,0,Yes,Yes,15,No,Yes,No,No,Yes,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),96.58,1239.63,No
IDADBC12,Female,0,No,No,16,No,No,Fiber optic,No internet service,No,No,Yes,No internet service,No,One year,Yes,Mailed check,63.09,2914.77,Yes
IDC2CEDB,Male,0,Yes,Yes,63,No,No,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,119.38,5716.21,No
ID6617B9,Female,1,Yes,Yes,12,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,97.08,273.92,No
ID39C55D,Male,1,Yes,Yes,71,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),77.87,6820.38,Yes
ID9CEA23,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Credit card (automatic),113.42,7533.58,Yes
ID365A64,Female,1,No,Yes,4,Yes,No,DSL,Yes,No internet service,No,No,No internet service,No,Two year,No,Mailed check,110.82,7112.76,No
ID6D0F62,Female,1,No,No,11,No,No,DSL,No internet service,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),101.46,7305.95,Yes
IDAD71A1,Female,0,No,No,40,Yes,No phone service,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,76.37,142.41,Yes
IDDC0596,Female,1,No,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,72.71,7822.78,No
ID77F6C4,Male,0,Yes,No,32,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No,Two year,No,Credit card (automatic),52.87,2943.53,No
ID4A9C75,Female,1,No,No,49,No,No,No,No internet service,No,No internet service,Yes,No,No internet service,One year,No,Mailed check,45.09,6956.86,Yes
ID7585CF,Female,0,Yes,No,55,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,71.24,1510.73,No
ID86A25E,Female,1,No,No,8,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,77.78,3583.28,No
ID93DB70,Male,1,No,No,49,No,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,44.45,372.43,Yes
ID4175EA,Female,0,No,No,28,No,Yes,No,No internet service,No,No,No,No internet service,No,One year,No,Credit card (automatic),112.26,339.81,No
ID454D82,Male,0,Yes,Yes,38,No,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),75.73,7547.34,Yes
ID505A95,Female,0,Yes,No,44,No,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),72.65,6488.64,Yes
ID0B311B,Female,0,Yes,No,16,No,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,63.56,4248.01,No
IDA64FB3,Male,1,Yes,No,55,No,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,25.81,4213.16,Yes
IDDDB871,Female,1,No,Yes,45,Yes,No phone service,No,No,No,Yes,Yes,No internet service,No internet service,One year,No,Mailed check,108.24,5995.06,No
ID52FAE6,Male,0,Yes,No,66,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.7,2746.52,No
IDF1EB60,Male,1,Yes,No,68,No,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,84.25,6099.72,No
IDF4AED6,Female,0,No,No,13,No,No,No,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),80.74,3890.37,No
ID13448D,Male,0,No,Yes,66,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),78.45,5110.58,Yes
ID3C57C6,Female,1,Yes,No,22,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),72.57,7719.34,No
IDBC4A9E,Female,1,No,Yes,60,No,No,DSL,No,No,No,No internet service,Yes,No,Two year,No,Credit card (automatic),38.14,3781.1,Yes
IDA46062,Male,0,Yes,No,22,Yes,No phone service,No,No internet service,Yes,No,Yes,No internet service,No,One year,No,Mailed check,48.06,3358.87,No
ID49F530,Male,0,No,Yes,26,No,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),72.42,7247.88,No
ID514BD9,Male,0,Yes,Yes,53,No,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,98.93,7222.59,Yes
IDA56E05,Male,1,Yes,Yes,9,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,63.2,7939.5,Yes
ID577B3B,Female,1,Yes,No,15,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,40.39,4415.89,No
IDA40DFA,Female,1,Yes,Yes,40,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,28.79,2767.21,Yes
ID853F54,Male,1,Yes,Yes,54,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,Two year,No,Electronic check,86.3,1938.31,Yes
ID5A0925,Female,0,No,Yes,60,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,62.33,292.09,Yes
ID6F0F87,Female,0,Yes,Yes,48,No,No,No,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,32.54,5819.29,No
ID3E29D1,Female,0,Yes,No,72,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,Yes,Mailed check,87.45,1883.14,No
ID3F922C,Female,0,Yes,No,51,No,No phone service,No,No internet service,Yes,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),40.76,4860.99,No
IDB66C69,Male,0,Yes,No,1,No,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.9,7334.41,Yes
ID551EFC,Male,0,Yes,No,49,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,50.62,7602.7,No
ID586D77,Female,1,No,Yes,42,Yes,Yes,No,Yes,No,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),113.17,55.19,No
IDD7E248,Male,1,No,No,7,No,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,42.83,2550.26,Yes
ID572E6A,Male,0,Yes,Yes,58,No,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),61.99,6702.28,No
IDF6A929,Male,0,No,No,64,No,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Mailed check,115.95,4300.83,No
IDF9BF53,Female,1,Yes,No,11,No,No,No,Yes,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.87,6463.92,No
ID9715BE,Female,1,No,No,3,No,No phone service,No,Yes,No internet service,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),84.46,6829.52,Yes
IDA8DD25,Female,1,No,Yes,40,Yes,No phone service,No,Yes,No,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),51.67,3552.16,Yes
IDD2EE54,Male,1,Yes,No,6,No,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,One year,Yes,Mailed check,31.07,2884.68,No
IDE3739F,Female,0,No,No,68,No,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,82.75,3654.36,No
IDCF8195,Female,0,No,No,68,No,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),111.6,5229.31,Yes
IDE27F00,Male,0,Yes,Yes,29,No,No phone service,No,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,65.26,2949.93,Yes
IDADFD16,Female,0,Yes,No,72,No,No,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),82.62,6204.41,Yes
ID4B1CA8,Female,0,No,No,5,No,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,80.89,7233.86,No
ID07B46D,Male,1,No,Yes,18,Yes,No phone service,DSL,Yes,No,Yes,No internet service,Yes,No,Two year,Yes,Credit card (automatic),61.51,2272.84,No
IDC5B8A6,Male,0,No,Yes,65,No,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,Two year,No,Mailed check,81.49,7720.62,Yes
ID124DC1,Male,1,Yes,No,9,Yes,No,No,No,No internet service,Yes,No,Yes,No,One year,Yes,Credit card (automatic),45.93,4989.35,Yes
ID265EC3,Female,0,No,No,15,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),57.8,7027.79,No
ID1A1E73,Female,0,No,No,36,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.23,849.25,Yes
